"APS110H1F","LEC0101","2017/09/12","Fri","11:00","12:00","SF1105","Ramsay, Scott","  "
"APS110H1F","LEC0102","2017/09/08","Fri","12:00","13:00","SF1105","Azimi, Gisele","  "
"APS110H1F","LEC0102","2017/09/13","Wed","12:00","13:00","MB128","Azimi, Gisele","  "
"APS110H1F","LEC0102","2017/09/11","Mon","10:00","11:00","WB116","Azimi, Gisele","  "
"APS110H1F","PRA0101","2017/09/11","Mon","15:00","16:00","BA1240"," ","  "
"APS110H1F","PRA0102","2017/09/11","Mon","15:00","16:00","BA1240"," ","  "
"APS110H1F","PRA0103","2017/09/11","Mon","15:00","16:00","GB404"," ","  "
"APS110H1F","PRA0104","2017/09/11","Mon","15:00","16:00","GB404"," ","  "
"APS110H1F","PRA0105","2017/09/12","Tue","16:00","17:00","RS310"," ","  "
"APS110H1F","PRA0106","2017/09/12","Tue","16:00","17:00","RS310"," ","  "
"APS110H1F","PRA0107","2017/09/12","Tue","17:00","18:00","GB248"," ","  "
"APS110H1F","PRA0108","2017/09/12","Tue","17:00","18:00","GB248"," ","  "
"APS110H1F","PRA0109","2017/09/12","Tue","16:00","17:00","WB130"," ","  "
"APS110H1F","PRA0110","2017/09/12","Tue","16:00","17:00","WB130"," ","  "
"APS110H1F","PRA0111","2017/09/11","Mon","12:00","13:00","SS1072"," ","  "
"APS110H1F","PRA0112","2017/09/11","Mon","12:00","13:00","SS1072"," ","  "
"APS110H1F","PRA0113","2017/09/12","Tue","16:00","17:00","BA2175"," ","  "
"APS110H1F","PRA0114","2017/09/12","Tue","16:00","17:00","BA2175"," ","  "
"APS110H1F","PRA0115","2017/09/12","Tue","16:00","17:00","BA1240"," ","  "
"APS110H1F","PRA0116","2017/09/12","Tue","16:00","17:00","BA1240"," ","  "
"APS110H1F","TUT0101","2017/09/11","Mon","16:00","17:00","BA1240"," ","  "
"APS110H1F","TUT0102","2017/09/11","Mon","16:00","17:00","BA1240"," ","  "
"APS110H1F","TUT0103","2017/09/11","Mon","16:00","17:00","GB404"," ","  "
"APS110H1F","TUT0104","2017/09/11","Mon","16:00","17:00","GB404"," ","  "
"APS110H1F","TUT0105","2017/09/12","Tue","17:00","18:00","RS310"," ","  "
"APS110H1F","TUT0106","2017/09/12","Tue","17:00","18:00","RS310"," ","  "
"APS110H1F","TUT0107","2017/09/12","Tue","16:00","17:00","GB248"," ","  "
"APS110H1F","TUT0108","2017/09/12","Tue","16:00","17:00","GB248"," ","  "
"APS110H1F","TUT0109","2017/09/12","Tue","17:00","18:00","WB130"," ","  "
"APS110H1F","TUT0110","2017/09/12","Tue","17:00","18:00","WB130"," ","  "
"APS110H1F","TUT0111","2017/09/11","Mon","11:00","12:00","SS1072"," ","  "
"APS110H1F","TUT0112","2017/09/11","Mon","11:00","12:00","SS1072"," ","  "
"APS110H1F","TUT0113","2017/09/12","Tue","17:00","18:00","BA2175"," ","  "
"APS110H1F","TUT0114","2017/09/12","Tue","17:00","18:00","BA2175"," ","  "
"APS110H1F","TUT0115","2017/09/12","Tue","17:00","18:00","BA1240"," ","  "
"APS110H1F","TUT0116","2017/09/12","Tue","17:00","18:00","BA1240"," ","  "
"APS111H1F","LEC0101","2017/09/07","Thu","9:00","10:00","CH---","Bazylak, Jason and Weiss, Peter and McCahan, Susan","  "
"APS111H1F","LEC0101","2017/09/08","Fri","9:00","10:00","CH---","Bazylak, Jason and Weiss, Peter and McCahan, Susan","  "
"APS111H1F","LEC0101","2017/09/12","Tue","9:00","10:00","CH---","Bazylak, Jason and Weiss, Peter and McCahan, Susan","  "
"APS111H1F","TUT0101","2017/09/07","Thu","12:00","14:00","WB242"," ","  "
"APS111H1F","TUT0102","2017/09/13","Wed","9:00","11:00","BA2165"," ","  "
"APS111H1F","TUT0103","2017/09/13","Wed","9:00","11:00","BA2195"," ","  "
"APS111H1F","TUT0104","2017/09/13","Wed","9:00","11:00","BA2145"," ","  "
"APS111H1F","TUT0105","2017/09/13","Wed","9:00","11:00","BA2175"," ","  "
"APS111H1F","TUT0106","2017/09/13","Wed","9:00","11:00","BA2139"," ","  "
"APS111H1F","TUT0107","2017/09/12","Fri","12:00","14:00","BA2139"," ","  "
"APS111H1F","TUT0108","2017/09/12","Fri","16:00","18:00","BA2165"," ","  "
"APS111H1F","TUT0109","2017/09/13","Wed","12:00","14:00","BA2195"," ","  "
"APS111H1F","TUT0110","2017/09/12","Fri","12:00","14:00","BA2165"," ","  "
"APS111H1F","TUT0111","2017/09/12","Fri","16:00","18:00","BA2155"," ","  "
"APS111H1F","TUT0112","2017/09/12","Fri","16:00","18:00","BA2185"," ","  "
"APS111H1F","TUT0113","2017/09/12","Fri","16:00","18:00","BA2175"," ","  "
"APS111H1F","TUT0114","2017/09/12","Fri","16:00","18:00","BA2139"," ","  "
"APS111H1F","TUT0115","2017/09/12","Fri","16:00","18:00","BA2195"," ","  "
"APS111H1F","TUT0116","2017/09/07","Thu","12:00","14:00","BA2139"," ","  "
"APS111H1F","TUT0117","2017/09/07","Thu","12:00","14:00","BA2165"," ","  "
"APS111H1F","TUT0118","2017/09/07","Thu","12:00","14:00","BA2155"," ","  "
"APS111H1F","TUT0119","2017/09/07","Thu","12:00","14:00","BA2145"," ","  "
"APS111H1F","TUT0120","2017/09/07","Thu","12:00","14:00","BA2185"," ","  "
"APS111H1F","TUT0121","2017/09/13","Wed","12:00","14:00","GB204"," ","  "
"APS111H1F","TUT0122","2017/09/07","Thu","12:00","14:00","BA3008"," ","  "
"APS111H1F","TUT0123","2017/09/13","Wed","9:00","11:00","GB204"," ","  "
"APS111H1F","TUT0124","2017/09/13","Wed","12:00","14:00","BA2165"," ","  "
"APS111H1F","TUT0125","2017/09/12","Fri","16:00","18:00","GB204"," ","  "
"APS111H1F","TUT0126","2017/09/12","Fri","12:00","14:00","BA2155"," ","  "
"APS111H1F","TUT0127","2017/09/12","Fri","12:00","14:00","BA2145"," ","  "
"APS111H1F","TUT0128","2017/09/07","Thu","12:00","14:00","GB204"," ","  "
"APS111H1F","TUT0129","2017/09/12","Fri","12:00","14:00","BA2175"," ","  "
"APS111H1F","TUT0130","2017/09/13","Wed","12:00","14:00","WB242"," ","  "
"APS113Y1Y","LEC0101","2017/09/12","Tue","9:00","10:00","CH---","Anderson, Philip and Kortschot, Mark and Weiss, Peter and McCahan, Susan","  "
"APS113Y1Y","LEC0101","2017/09/07","Thu","9:00","10:00","CH---","Anderson, Philip and Kortschot, Mark and Weiss, Peter and McCahan, Susan","  "
"APS113Y1Y","LEC0101","2018/01/09","Tue","9:00","10:00","CH---","Anderson, Philip and Kortschot, Mark and Weiss, Peter and McCahan, Susan","  "
"APS113Y1Y","LEC0101","2018/01/04","Thu","9:00","10:00","CH---","Anderson, Philip and Kortschot, Mark and Weiss, Peter and McCahan, Susan","  "
"APS113Y1Y","TUT0101","2017/09/08","Fri","14:00","16:00","GB204"," ","  "
"APS113Y1Y","TUT0101","2018/01/05","Fri","14:00","16:00","GB204"," ","  "
"APS234H1F","LEC0101","2017/09/13","Wed","18:00","20:00","GB220","Paradi, Joseph","  "
"APS234H1F","LEC0101","2017/09/07","Thu","18:00","20:00","GB220","Paradi, Joseph","  "
"APS234H1F","TUT0101","2017/09/13","Wed","20:00","21:00","GB120"," ","  "
"APS301H1F","LEC0101","2017/09/12","Tue","11:00","14:00","SF1101","Vanderburg, Willem","  "
"APS301H1F","TUT0101","2017/09/13","Wed","11:00","12:00","BA1170"," ","  "
"APS320H1F","LEC0101","2017/09/11","Mon","17:00","19:00","BA2145","Wilkinson, Lydia and Tihanyi, Deborah","  "
"APS320H1F","TUT0101","2017/09/13","Wed","18:00","20:00","HA410"," ","  "
"APS320H1F","TUT0101","2017/09/13","Wed","18:00","20:00","HA401"," ","  "
"APS320H1F","TUT0101","2017/09/11","Mon","17:00","19:00","BA2145"," ","  "
"APS325H1F","LEC0101","2017/09/11","Mon","16:00","18:00","BA2179","Tallman, Kenneth","  "
"APS325H1F","TUT0101","2017/09/13","Wed","16:00","18:00","BAB026"," ","  "
"APS343H1F","LEC0101","2017/09/12","Tue","18:00","19:00","SF3201"," ","  "
"APS343H1F","PRA0101","2017/09/12","Tue","19:00","21:00","SF3201","Sheridan, Patricia and Reeve, Douglas","  "
"APS444H1F","LEC0101","2017/09/12","Tue","15:00","18:00","SF3201","Sacks, Robin","  "
"APS445H1F","LEC0101","2017/09/13","Wed","14:00","16:00","BAB024","Kinnear, Penny","  "
"APS445H1F","TUT0101","2017/09/13","Wed","13:00","14:00","BAB024","Kinnear, Penny","  "
"APS446H1F","LEC0101","2017/09/12","Tue","18:00","21:00","WB144"," ","  "
"APS490Y1Y","TUT0101","2017/09/11","Mon","19:00","21:00","SF3201","Behdinan, Kamran","  "
"APS490Y1Y","TUT0101","2018/01/08","Mon","19:00","21:00","SF3201","Behdinan, Kamran","  "
"APS502H1F","LEC0101","2017/09/12","Tue","17:00","20:00","MC252","Kwon, Roy","  "
"APS510H1F","LEC0101","2017/09/12","Tue","15:00","18:00","FG103"," ","  "
"APS510H1F","TUT0101","2017/09/11","Mon","16:00","17:00","HA401"," ","  "
"CHE112H1F","LEC0101","2017/09/11","Thu","15:00","16:00","BA1160","Yaneff, Philip","  "
"CHE112H1F","LEC0101","2017/09/16","Tue","15:00","16:00","BA1160","Yaneff, Philip","  "
"CHE112H1F","LEC0101","2017/09/12","Fri","15:00","16:00","BA1160","Yaneff, Philip","  "
"CHE112H1F","PRA0101","2017/09/12","Fri","14:00","15:00","PBB150"," ","  "
"CHE112H1F","TUT0101","2017/09/11","Mon","12:00","13:00","HA403"," ","  "
"CHE112H1F","TUT0102","2017/09/13","Wed","11:00","12:00","HA403"," ","  "
"CHE112H1F","TUT0103","2017/09/13","Wed","12:00","13:00","BA2175"," ","  "
"CHE112H1F","TUT0104","2017/09/11","Mon","11:00","12:00","GB404"," ","  "
"CHE112H1F","TUT0105","2017/09/12","Fri","10:00","11:00","LM155"," ","  "
"CHE112H1F","TUT0106","2017/09/12","Tue","10:00","11:00","BA2185"," ","  "
"CHE204H1F","PRA0101","2017/09/07","Thu","14:00","17:00","LM113"," ","  "
"CHE204H1F","PRA0101","2017/09/07","Thu","10:00","13:00","LM113"," ","  "
"CHE204H1F","PRA0102","2017/09/13","Wed","14:00","17:00","LM113"," ","  "
"CHE204H1F","PRA0102","2017/09/13","Wed","10:00","13:00","LM113"," ","  "
"CHE208H1F","LEC0101","2017/09/16","Tue","12:00","13:00","LM161","Chin, Cathy Ya Huei","  "
"CHE208H1F","LEC0101","2017/09/12","Fri","14:00","16:00","NL6","Chin, Cathy Ya Huei","  "
"CHE208H1F","TUT0101","2017/09/12","Tue","15:00","17:00","SF3202","Chin, Cathy Ya Huei","  "
"CHE208H1F","TUT0102","2017/09/12","Tue","15:00","17:00","GB405","Chin, Cathy Ya Huei","  "
"CHE211H1F","LEC0101","2017/09/08","Fri","9:00","10:00","BA1180","Allen, D Grant","  "
"CHE211H1F","LEC0101","2017/09/12","Tue","9:00","10:00","BA1180","Allen, D Grant","  "
"CHE211H1F","LEC0101","2017/09/11","Mon","11:00","12:00","BA1180","Allen, D Grant","  "
"CHE211H1F","TUT0101","2017/09/11","Mon","9:00","11:00","GB404"," ","  "
"CHE211H1F","TUT0102","2017/09/11","Mon","9:00","11:00","WB130"," ","  "
"CHE211H1F","TUT0103","2017/09/11","Mon","9:00","11:00","BA1240"," ","  "
"CHE220H1F","LEC0101","2017/09/08","Fri","10:00","11:00","BA1170","Azimi, Gisele","  "
"CHE220H1F","LEC0101","2017/09/12","Tue","10:00","12:00","BA1170","Azimi, Gisele","  "
"CHE220H1F","TUT0101","2017/09/13","Wed","9:00","10:00","WB130"," ","  "
"CHE220H1F","TUT0102","2017/09/13","Wed","9:00","10:00","GB404"," ","  "
"CHE221H1F","LEC0101","2017/09/08","Fri","11:00","12:00","BA1170","Ramchandran, Arun","  "
"CHE221H1F","LEC0101","2017/09/07","Thu","9:00","10:00","BA1180","Ramchandran, Arun","  "
"CHE221H1F","LEC0101","2017/09/11","Mon","16:00","17:00","BA1170","Ramchandran, Arun","  "
"CHE221H1F","TUT0101","2017/09/11","Mon","13:00","15:00","AB107","Ramchandran, Arun","  "
"CHE221H1F","TUT0102","2017/09/07","Thu","11:00","13:00","GB341","Ramchandran, Arun","  "
"CHE249H1F","LEC0101","2017/09/07","Thu","17:00","18:00","SF1101","Chan, Arthur","  "
"CHE249H1F","LEC0101","2017/09/13","Wed","17:00","18:00","SF1101","Chan, Arthur","  "
"CHE249H1F","LEC0101","2017/09/11","Mon","17:00","18:00","SF1101","Chan, Arthur","  "
"CHE249H1F","TUT0101","2017/09/12","Tue","14:00","15:00","GB304","Chan, Arthur","  "
"CHE249H1F","TUT0102","2017/09/07","Thu","15:00","16:00","HA403"," ","  "
"CHE260H1F","LEC0101","2017/09/07","Thu","14:00","15:00","BA1160","Ramchandran, Arun and Chandra, Sanjeev","  "
"CHE260H1F","LEC0101","2017/09/12","Tue","12:00","13:00","MB128","Ramchandran, Arun and Chandra, Sanjeev","  "
"CHE260H1F","LEC0101","2017/09/11","Mon","17:00","18:00","BA1160","Ramchandran, Arun and Chandra, Sanjeev","  "
"CHE260H1F","PRA0101","2017/09/13","Wed","9:00","12:00","MC120"," "," occurs once every two weeks"
"CHE260H1F","PRA0102","2017/09/13","Wed","9:00","12:00","MC120"," "," occurs once every two weeks"
"CHE260H1F","PRA0103","2017/09/13","Wed","14:00","17:00","MC120"," "," occurs once every two weeks"
"CHE260H1F","PRA0104","2017/09/13","Wed","14:00","17:00","MC120"," ","  "
"CHE260H1F","TUT0101","2017/09/07","Thu","15:00","16:00","GB404","Ramchandran, Arun and Chandra, Sanjeev","  "
"CHE260H1F","TUT0102","2017/09/07","Thu","16:00","17:00","GB404","Ramchandran, Arun and Chandra, Sanjeev","  "
"CHE260H1F","TUT0103","2017/09/12","Tue","11:00","12:00","WB342","Ramchandran, Arun and Chandra, Sanjeev","  "
"CHE260H1F","TUT0104","2017/09/12","Tue","10:00","11:00","WB342","Ramchandran, Arun and Chandra, Sanjeev","  "
"CHE299H1Y","TUT0101","2017/09/11","Mon","15:00","16:00","HA403","Wilkinson, Lydia","  "
"CHE299H1Y","TUT0101","2017/09/08","Fri","12:00","13:00","HA403","Wilkinson, Lydia","  "
"CHE299H1Y","TUT0101","2018/01/05","Fri","12:00","13:00","HA403","Wilkinson, Lydia","  "
"CHE299H1Y","TUT0101","2018/01/08","Mon","15:00","16:00","HA403","Wilkinson, Lydia","  "
"CHE299H1Y","TUT0102","2017/09/11","Mon","15:00","16:00","BA2139"," ","  "
"CHE299H1Y","TUT0102","2017/09/08","Fri","12:00","13:00","BA2135"," ","  "
"CHE299H1Y","TUT0102","2018/01/08","Mon","15:00","16:00","BA2135"," ","  "
"CHE299H1Y","TUT0102","2018/01/05","Fri","12:00","13:00","BA2135"," ","  "
"CHE299H1Y","TUT0103","2017/09/08","Fri","12:00","13:00","BA2185"," ","  "
"CHE299H1Y","TUT0103","2017/09/11","Mon","15:00","16:00","BA2185"," ","  "
"CHE299H1Y","TUT0103","2018/01/08","Mon","15:00","16:00","BA2185"," ","  "
"CHE299H1Y","TUT0103","2018/01/05","Fri","12:00","13:00","BA2185"," ","  "
"CHE299H1Y","TUT0104","2017/09/08","Fri","12:00","13:00","BA2159"," ","  "
"CHE299H1Y","TUT0104","2017/09/11","Mon","15:00","16:00","BA2159"," ","  "
"CHE299H1Y","TUT0104","2018/01/05","Fri","12:00","13:00","BA2159"," ","  "
"CHE299H1Y","TUT0104","2018/01/08","Mon","15:00","16:00","BA2159"," ","  "
"CHE299H1Y","TUT0105","2017/09/11","Mon","15:00","16:00","HA410"," ","  "
"CHE299H1Y","TUT0105","2017/09/08","Fri","12:00","13:00","HA410"," ","  "
"CHE299H1Y","TUT0105","2018/01/05","Fri","12:00","13:00","HA410"," ","  "
"CHE299H1Y","TUT0105","2018/01/08","Mon","15:00","16:00","HA410"," ","  "
"CHE304H1F","PRA0101","2017/09/07","Thu","10:00","13:00","LM106"," ","  "
"CHE304H1F","PRA0101","2017/09/07","Thu","14:00","17:00","LM106"," ","  "
"CHE304H1F","PRA0102","2017/09/13","Wed","14:00","17:00","LM106"," ","  "
"CHE304H1F","PRA0102","2017/09/13","Wed","10:00","13:00","LM106"," ","  "
"CHE308H1F","LEC0101","2017/09/13","Wed","9:00","10:00","RS208","Evans, Gregory and Saville, Bradley","  "
"CHE308H1F","LEC0101","2017/09/11","Mon","15:00","17:00","HA316","Evans, Gregory and Saville, Bradley","  "
"CHE308H1F","TUT0101","2017/09/13","Wed","10:00","11:00","RS208"," ","  "
"CHE323H1F","LEC0101","2017/09/08","Fri","14:00","15:00","SF1101","Papangelakis, Vladimiros","  "
"CHE323H1F","LEC0101","2017/09/12","Tue","16:00","18:00","SF1101","Papangelakis, Vladimiros","  "
"CHE323H1F","TUT0101","2017/09/12","Fri","12:00","14:00","WB130"," ","  "
"CHE323H1F","TUT0102","2017/09/12","Fri","12:00","14:00","GB244"," ","  "
"CHE324H1F","LEC0101","2017/09/08","Fri","9:00","11:00","BA1130","Acosta, Edgar Joel","  "
"CHE324H1F","LEC0101","2017/09/12","Tue","9:00","10:00","BA1130","Acosta, Edgar Joel","  "
"CHE324H1F","TUT0101","2017/09/11","Mon","11:00","12:00","WB255","Norval, Graeme","  "
"CHE324H1F","TUT0102","2017/09/11","Mon","12:00","13:00","WB255","Norval, Graeme","  "
"CHE324H1F","TUT0103","2017/09/13","Wed","9:00","10:00","GB144","Norval, Graeme","  "
"CHE324H1F","TUT0104","2017/09/11","Mon","9:00","10:00","WB255","Norval, Graeme","  "
"CHE332H1F","LEC0101","2017/09/12","Tue","15:00","16:00","BA1130"," ","  "
"CHE332H1F","LEC0101","2017/09/11","Mon","14:00","15:00","ES1050"," ","  "
"CHE332H1F","LEC0101","2017/09/08","Fri","17:00","18:00","BA1130"," ","  "
"CHE332H1F","TUT0101","2017/09/12","Tue","12:00","14:00","GB221"," ","  "
"CHE332H1F","TUT0102","2017/09/12","Tue","12:00","14:00","FG103"," ","  "
"CHE341H1F","LEC0101","2017/09/11","Mon","12:00","13:00","RS211","Newman, Roger Charles","  "
"CHE341H1F","LEC0101","2017/09/12","Tue","10:00","12:00","RS211","Newman, Roger Charles","  "
"CHE341H1F","TUT0101","2017/09/11","Mon","16:00","17:00","GB304"," ","  "
"CHE341H1F","TUT0102","2017/09/07","Thu","17:00","18:00","BA2159"," ","  "
"CHE353H1F","LEC0101","2017/09/11","Mon","15:00","17:00","LM159","Sefton, Michael","  "
"CHE353H1F","TUT0101","2017/09/07","Thu","9:00","11:00","HA401","Sefton, Michael","  "
"CHE353H1F","TUT0102","2017/09/12","Tue","10:00","12:00","HA401","Sefton, Michael","  "
"CHE353H1F","TUT0103","2017/09/13","Wed","10:00","12:00","ES4001","Sefton, Michael","  "
"CHE353H1F","TUT0104","2017/09/12","Fri","16:00","18:00","BA2145","Sefton, Michael","  "
"CHE374H1F","LEC0101","2017/09/13","Wed","18:00","21:00","WB116","Lawryshyn, Yuri","  "
"CHE374H1F","TUT0101","2017/09/13","Wed","13:00","14:00","HA403","Lawryshyn, Yuri","  "
